placeName,placeTypeHint,lat,lng,plusCode,googleMapsUrl
ENI,HVO_TANKSTELLE,47.254209,11.398999,,"https://www.google.com/maps/search/?api=1&query=47.2542094,11.398999"
ENI,HVO_TANKSTELLE,47.263697,11.433338,,"https://www.google.com/maps/search/?api=1&query=47.2636967,11.4333385"
ENI,HVO_TANKSTELLE,47.494481,12.091197,,"https://www.google.com/maps/search/?api=1&query=47.4944806,12.0911965"
ENI,HVO_TANKSTELLE,47.265738,11.442613,,"https://www.google.com/maps/search/?api=1&query=47.2657385,11.4426132"
ENI,HVO_TANKSTELLE,48.165781,11.731117,,"https://www.google.com/maps/search/?api=1&query=48.1657814,11.731117"
ENI,HVO_TANKSTELLE,47.806193,13.780588,,"https://www.google.com/maps/search/?api=1&query=47.8061928,13.7805879"
ENI,HVO_TANKSTELLE,47.255618,11.398195,,"https://www.google.com/maps/search/?api=1&query=47.2556184,11.3981954"
ENI,HVO_TANKSTELLE,47.098524,15.418192,,"https://www.google.com/maps/search/?api=1&query=47.098524,15.4181917"
ENI,HVO_TANKSTELLE,48.307307,11.638539,,"https://www.google.com/maps/search/?api=1&query=48.3073074,11.6385391"
ENI,HVO_TANKSTELLE,50.969972,11.858402,,"https://www.google.com/maps/search/?api=1&query=50.9699722,11.8584018"
ENI,HVO_TANKSTELLE,47.054689,15.416567,,"https://www.google.com/maps/search/?api=1&query=47.0546888,15.4165671"
ENI,HVO_TANKSTELLE,48.213609,14.402760,,"https://www.google.com/maps/search/?api=1&query=48.2136092,14.4027601"
ENI,HVO_TANKSTELLE,47.352762,11.700124,,"https://www.google.com/maps/search/?api=1&query=47.352762,11.7001237"
ENI,HVO_TANKSTELLE,47.488577,9.702404,,"https://www.google.com/maps/search/?api=1&query=47.4885765,9.7024043"
ENI,HVO_TANKSTELLE,47.432704,11.879115,,"https://www.google.com/maps/search/?api=1&query=47.4327035,11.8791152"
ENI,HVO_TANKSTELLE,47.819445,13.017723,,"https://www.google.com/maps/search/?api=1&query=47.8194448,13.0177232"
ENI,HVO_TANKSTELLE,47.428105,12.842014,,"https://www.google.com/maps/search/?api=1&query=47.4281051,12.8420141"
ENI,HVO_TANKSTELLE,47.276791,11.473612,,"https://www.google.com/maps/search/?api=1&query=47.2767909,11.4736115"
ENI,HVO_TANKSTELLE,49.355742,9.081407,,"https://www.google.com/maps/search/?api=1&query=49.3557418,9.0814069"
ENI,HVO_TANKSTELLE,47.584461,10.559621,,"https://www.google.com/maps/search/?api=1&query=47.5844608,10.559621"
ENI,HVO_TANKSTELLE,48.645018,12.484751,,"https://www.google.com/maps/search/?api=1&query=48.6450176,12.4847514"
ENI,HVO_TANKSTELLE,49.421361,8.413617,,"https://www.google.com/maps/search/?api=1&query=49.4213611,8.4136166"
ENI ( PKW ),HVO_TANKSTELLE,48.269949,12.154812,,"https://www.google.com/maps/search/?api=1&query=48.2699487,12.154812"
ENI (ab 15.Juli 2025),HVO_TANKSTELLE,47.176843,13.100867,,"https://www.google.com/maps/search/?api=1&query=47.1768429,13.1008667"
ENI (ab 15.Juli 2025),HVO_TANKSTELLE,47.232309,10.735586,,"https://www.google.com/maps/search/?api=1&query=47.2323093,10.7355859"
ENI (ab 22.Juli 2025),HVO_TANKSTELLE,47.258382,11.372197,,"https://www.google.com/maps/search/?api=1&query=47.2583819,11.3721973"
ENI (ab 4.Dez 25),HVO_TANKSTELLE,48.274692,14.272827,,"https://www.google.com/maps/search/?api=1&query=48.274692,14.2728268"
ENI (PKW und / oder LKW),HVO_TANKSTELLE,47.140983,11.446119,,"https://www.google.com/maps/search/?api=1&query=47.1409828,11.4461194"
ENI / Gutmann PKW,HVO_TANKSTELLE,47.261588,11.264574,,"https://www.google.com/maps/search/?api=1&query=47.2615876,11.264574"
ENI / Gutmann PKW,HVO_TANKSTELLE,47.480193,10.735847,,"https://www.google.com/maps/search/?api=1&query=47.4801927,10.7358467"
ENI / Gutmann PKW und LKW,HVO_TANKSTELLE,47.091900,10.666946,,"https://www.google.com/maps/search/?api=1&query=47.0919002,10.6669461"
ENI / Hetteger Tankstelle,HVO_TANKSTELLE,47.591981,13.175380,,"https://www.google.com/maps/search/?api=1&query=47.5919814,13.1753795"
ENI Gutmann,HVO_TANKSTELLE,47.262537,11.373116,,"https://www.google.com/maps/search/?api=1&query=47.2625369,11.3731162"
ENI Gutmann,HVO_TANKSTELLE,47.153104,9.818293,,"https://www.google.com/maps/search/?api=1&query=47.1531041,9.8182934"
ENI Gutmann,HVO_TANKSTELLE,47.248458,11.444022,,"https://www.google.com/maps/search/?api=1&query=47.2484582,11.4440216"
ENI Gutmann PKW,HVO_TANKSTELLE,47.438688,9.759535,,"https://www.google.com/maps/search/?api=1&query=47.4386876,9.7595354"
ENI PKW und LKW,HVO_TANKSTELLE,48.010724,13.924539,,"https://www.google.com/maps/search/?api=1&query=48.0107236,13.9245388"
ENI Truck,HVO_TANKSTELLE,48.158342,15.112133,,"https://www.google.com/maps/search/?api=1&query=48.1583422,15.1121328"
ENI Truck,HVO_TANKSTELLE,47.732320,13.086512,,"https://www.google.com/maps/search/?api=1&query=47.7323202,13.0865121"
ENI Truck und ältere PKW,HVO_TANKSTELLE,48.190090,14.073289,,"https://www.google.com/maps/search/?api=1&query=48.1900904,14.0732893"
Esso,HVO_TANKSTELLE,52.311593,5.564934,,"https://www.google.com/maps/search/?api=1&query=52.3115931,5.5649335"
Esso,HVO_TANKSTELLE,48.177320,12.825217,,"https://www.google.com/maps/search/?api=1&query=48.1773196,12.8252166"
Esso,HVO_TANKSTELLE,49.395493,8.669309,,"https://www.google.com/maps/search/?api=1&query=49.3954925,8.6693086"
Esso,HVO_TANKSTELLE,49.138329,8.563857,,"https://www.google.com/maps/search/?api=1&query=49.1383291,8.5638573"
Esso,HVO_TANKSTELLE,49.392176,8.564684,,"https://www.google.com/maps/search/?api=1&query=49.392176,8.5646838"
Esso,HVO_TANKSTELLE,52.543006,5.919604,,"https://www.google.com/maps/search/?api=1&query=52.5430057,5.9196037"
Esso,HVO_TANKSTELLE,52.553798,5.936947,,"https://www.google.com/maps/search/?api=1&query=52.5537984,5.9369466"
Esso,HVO_TANKSTELLE,51.135732,5.505976,,"https://www.google.com/maps/search/?api=1&query=51.1357321,5.5059763"
Esso DeStroet,HVO_TANKSTELLE,52.087165,5.599823,,"https://www.google.com/maps/search/?api=1&query=52.0871648,5.5998234"
Esso Express Beek,HVO_TANKSTELLE,51.908842,6.187852,,"https://www.google.com/maps/search/?api=1&query=51.9088422,6.1878523"
Esso Express Hengelo,HVO_TANKSTELLE,52.251926,6.788873,,"https://www.google.com/maps/search/?api=1&query=52.2519264,6.788873"
Esso Express Oldebroek,HVO_TANKSTELLE,52.453350,5.918940,,"https://www.google.com/maps/search/?api=1&query=52.4533505,5.9189404"
Esso Express Tubbergen,HVO_TANKSTELLE,52.402823,6.789316,,"https://www.google.com/maps/search/?api=1&query=52.4028229,6.7893159"
Esso Express Veenendaal,HVO_TANKSTELLE,52.028681,5.580308,,"https://www.google.com/maps/search/?api=1&query=52.0286813,5.5803084"
Esso Marum,HVO_TANKSTELLE,53.151883,6.272460,,"https://www.google.com/maps/search/?api=1&query=53.1518835,6.2724595"
Esso PKW (LKW?),HVO_TANKSTELLE,48.824621,8.868852,,"https://www.google.com/maps/search/?api=1&query=48.8246209,8.8688519"
Esso Truck (oder ältere PKW),HVO_TANKSTELLE,48.783905,9.005273,,"https://www.google.com/maps/search/?api=1&query=48.7839046,9.0052729"
EuroOil (PKW und LKW),HVO_TANKSTELLE,50.400811,14.903757,,"https://www.google.com/maps/search/?api=1&query=50.4008109,14.9037572"
Eurowag Truck,HVO_TANKSTELLE,49.458045,15.603355,,"https://www.google.com/maps/search/?api=1&query=49.4580454,15.603355"
Eurowag Truck,HVO_TANKSTELLE,49.675656,12.600604,,"https://www.google.com/maps/search/?api=1&query=49.6756564,12.6006042"
Eurowag Truck,HVO_TANKSTELLE,49.971137,14.614660,,"https://www.google.com/maps/search/?api=1&query=49.9711368,14.6146601"
Eurowag Truck,HVO_TANKSTELLE,50.689734,13.974328,,"https://www.google.com/maps/search/?api=1&query=50.6897338,13.9743281"
Eurowag Truck,HVO_TANKSTELLE,48.313388,13.421956,,"https://www.google.com/maps/search/?api=1&query=48.3133883,13.4219563"
Évole Énergies ( PKW + LKW ),HVO_TANKSTELLE,47.244157,5.984235,,"https://www.google.com/maps/search/?api=1&query=47.2441571,5.9842345"
F. Leitner,HVO_TANKSTELLE,47.062752,15.423503,,"https://www.google.com/maps/search/?api=1&query=47.0627521,15.4235026"
"Fa. Hirschmann, Rosa Heizöl",HVO_TANKSTELLE,49.437543,10.946008,,"https://www.google.com/maps/search/?api=1&query=49.437543,10.946008"
"Fa. Hirschmann, Rosa Heizöl GmbH",HVO_TANKSTELLE,49.414799,11.895835,,"https://www.google.com/maps/search/?api=1&query=49.4147993,11.8958351"
Feha Tankstelle (PKW und LKW),HVO_TANKSTELLE,52.102617,9.388182,,"https://www.google.com/maps/search/?api=1&query=52.102617,9.3881825"
Felta,HVO_TANKSTELLE,52.731884,8.263910,,"https://www.google.com/maps/search/?api=1&query=52.7318845,8.2639098"
Felta,HVO_TANKSTELLE,52.826805,8.304106,,"https://www.google.com/maps/search/?api=1&query=52.8268047,8.3041064"
Felta,HVO_TANKSTELLE,52.151701,8.037742,,"https://www.google.com/maps/search/?api=1&query=52.1517009,8.0377422"
Felta,HVO_TANKSTELLE,52.523195,8.192925,,"https://www.google.com/maps/search/?api=1&query=52.5231954,8.1929245"
Felta,HVO_TANKSTELLE,52.896854,8.421217,,"https://www.google.com/maps/search/?api=1&query=52.8968542,8.4212173"
Felta,HVO_TANKSTELLE,52.724398,7.942922,,"https://www.google.com/maps/search/?api=1&query=52.7243984,7.9429225"
Felta,HVO_TANKSTELLE,53.163394,7.349518,,"https://www.google.com/maps/search/?api=1&query=53.1633943,7.3495176"
Felta,HVO_TANKSTELLE,53.395383,8.013925,,"https://www.google.com/maps/search/?api=1&query=53.3953833,8.0139246"
FELTA,HVO_TANKSTELLE,52.952720,10.548069,,"https://www.google.com/maps/search/?api=1&query=52.9527195,10.5480688"
Fieten Olie,HVO_TANKSTELLE,52.687464,6.271044,,"https://www.google.com/maps/search/?api=1&query=52.6874642,6.2710438"
Fieten Olie / Orange Gas,HVO_TANKSTELLE,52.728865,6.522450,,"https://www.google.com/maps/search/?api=1&query=52.728865,6.5224501"
Fieten Olie / Orange Gas,HVO_TANKSTELLE,52.718297,6.612520,,"https://www.google.com/maps/search/?api=1&query=52.7182965,6.6125204"
Fieten Olie / Orange Gas,HVO_TANKSTELLE,52.721648,6.615291,,"https://www.google.com/maps/search/?api=1&query=52.7216481,6.6152912"
Fieten Olje,HVO_TANKSTELLE,52.735136,6.495412,,"https://www.google.com/maps/search/?api=1&query=52.7351358,6.4954121"
Fieten Olje,HVO_TANKSTELLE,52.598055,6.491629,,"https://www.google.com/maps/search/?api=1&query=52.5980546,6.4916287"
Fieten Olje,HVO_TANKSTELLE,52.631272,6.212370,,"https://www.google.com/maps/search/?api=1&query=52.631272,6.2123696"
Fieten Olje,HVO_TANKSTELLE,52.803616,6.129046,,"https://www.google.com/maps/search/?api=1&query=52.8036165,6.1290464"
Fieten Olje,HVO_TANKSTELLE,52.974748,6.653659,,"https://www.google.com/maps/search/?api=1&query=52.9747482,6.6536587"
Fieten Olje,HVO_TANKSTELLE,53.006919,6.042133,,"https://www.google.com/maps/search/?api=1&query=53.0069192,6.0421332"
Fieten Olje,HVO_TANKSTELLE,53.154890,6.488865,,"https://www.google.com/maps/search/?api=1&query=53.1548904,6.4888648"
Fietenolie,HVO_TANKSTELLE,52.354947,6.495224,,"https://www.google.com/maps/search/?api=1&query=52.3549469,6.4952236"
Fietenolie,HVO_TANKSTELLE,52.612556,6.654781,,"https://www.google.com/maps/search/?api=1&query=52.6125561,6.654781"
Fietenolie,HVO_TANKSTELLE,52.859086,6.495635,,"https://www.google.com/maps/search/?api=1&query=52.8590861,6.4956346"
Fip Tankstelle / Tankpool24 (LKW/PKW?),HVO_TANKSTELLE,52.143083,7.553419,,"https://www.google.com/maps/search/?api=1&query=52.1430827,7.5534194"
Firezone,HVO_TANKSTELLE,52.520310,6.118409,,"https://www.google.com/maps/search/?api=1&query=52.5203099,6.1184091"
Freie Tankstelle,HVO_TANKSTELLE,48.956133,8.936532,,"https://www.google.com/maps/search/?api=1&query=48.956133,8.9365316"
FTA ( PKW + LKW ),HVO_TANKSTELLE,51.155921,13.975092,,"https://www.google.com/maps/search/?api=1&query=51.1559207,13.9750919"
GP Groot Argos Groningen,HVO_TANKSTELLE,53.204408,6.613262,,"https://www.google.com/maps/search/?api=1&query=53.2044082,6.6132622"
Greenpoint,HVO_TANKSTELLE,51.599026,5.522148,,"https://www.google.com/maps/search/?api=1&query=51.5990263,5.5221478"
Greenpoint,HVO_TANKSTELLE,51.688500,5.879951,,"https://www.google.com/maps/search/?api=1&query=51.6884999,5.8799512"
Greenpoint,HVO_TANKSTELLE,51.504367,5.788189,,"https://www.google.com/maps/search/?api=1&query=51.5043673,5.7881886"
Greenpoint,HVO_TANKSTELLE,51.414819,5.759819,,"https://www.google.com/maps/search/?api=1&query=51.4148187,5.7598189"
Greenpoint,HVO_TANKSTELLE,52.033627,5.611887,,"https://www.google.com/maps/search/?api=1&query=52.0336273,5.6118867"
Greenpoint,HVO_TANKSTELLE,51.448084,5.806040,,"https://www.google.com/maps/search/?api=1&query=51.4480841,5.8060396"
Greenpoint Truck,HVO_TANKSTELLE,52.283747,6.851276,,"https://www.google.com/maps/search/?api=1&query=52.2837468,6.851276"
Grüning Automobile,HVO_TANKSTELLE,53.706521,8.702276,,"https://www.google.com/maps/search/?api=1&query=53.7065209,8.702276"
GS Energie,HVO_TANKSTELLE,52.813989,8.235215,,"https://www.google.com/maps/search/?api=1&query=52.8139893,8.2352148"
Günther Energie,HVO_TANKSTELLE,48.353576,7.808884,,"https://www.google.com/maps/search/?api=1&query=48.3535761,7.8088845"
Heinrich Fip Tankstelle,HVO_TANKSTELLE,52.174626,7.867586,,"https://www.google.com/maps/search/?api=1&query=52.1746262,7.8675863"
Hempelmann,HVO_TANKSTELLE,52.149355,8.649278,,"https://www.google.com/maps/search/?api=1&query=52.1493547,8.6492779"
HERM,HVO_TANKSTELLE,49.568207,9.707995,,"https://www.google.com/maps/search/?api=1&query=49.5682074,9.7079949"
HERM,HVO_TANKSTELLE,49.480674,9.635587,,"https://www.google.com/maps/search/?api=1&query=49.4806742,9.6355866"
HERM Tankstelle,HVO_TANKSTELLE,49.828626,9.999169,,"https://www.google.com/maps/search/?api=1&query=49.8286257,9.9991686"
HERM Tankstelle,HVO_TANKSTELLE,49.522270,9.335591,,"https://www.google.com/maps/search/?api=1&query=49.5222698,9.3355907"
Hesbymazout Truck,HVO_TANKSTELLE,50.652359,5.998981,,"https://www.google.com/maps/search/?api=1&query=50.6523588,5.9989811"
"Hirschmann, Rosa Heizöl GmbH",HVO_TANKSTELLE,49.508935,11.419723,,"https://www.google.com/maps/search/?api=1&query=49.5089351,11.4197229"
Hormisch Tankstelle,HVO_TANKSTELLE,50.026409,6.233970,,"https://www.google.com/maps/search/?api=1&query=50.0264089,6.2339697"
Hörndl Tankstelle,HVO_TANKSTELLE,48.171372,11.920397,,"https://www.google.com/maps/search/?api=1&query=48.1713722,11.9203974"
HOS Truck,HVO_TANKSTELLE,53.181592,6.178666,,"https://www.google.com/maps/search/?api=1&query=53.1815918,6.1786657"
Hoyer,HVO_TANKSTELLE,52.618718,9.238875,,"https://www.google.com/maps/search/?api=1&query=52.6187181,9.2388751"
Hoyer,HVO_TANKSTELLE,52.986450,10.569522,,"https://www.google.com/maps/search/?api=1&query=52.9864498,10.5695216"
Hoyer,HVO_TANKSTELLE,51.451099,11.540773,,"https://www.google.com/maps/search/?api=1&query=51.451099,11.5407728"
Hoyer (LKW und PKW),HVO_TANKSTELLE,53.135730,8.720765,,"https://www.google.com/maps/search/?api=1&query=53.1357298,8.7207648"
Hoyer (PKW + LKW),HVO_TANKSTELLE,52.973990,7.391173,,"https://www.google.com/maps/search/?api=1&query=52.9739902,7.3911734"
Hoyer LKW (PKW folgt demnächst),HVO_TANKSTELLE,53.381190,11.627870,,"https://www.google.com/maps/search/?api=1&query=53.3811898,11.6278703"
Hoyer LKW (PKW mit Einschränkungen),HVO_TANKSTELLE,52.670110,9.689351,,"https://www.google.com/maps/search/?api=1&query=52.6701099,9.689351"
Hoyer LKW (und PKW),HVO_TANKSTELLE,53.853540,10.632259,,"https://www.google.com/maps/search/?api=1&query=53.8535396,10.6322588"
Hoyer LKW und PKW,HVO_TANKSTELLE,53.370108,9.801427,,"https://www.google.com/maps/search/?api=1&query=53.3701083,9.8014268"
Hoyer LKW und PKW,HVO_TANKSTELLE,49.594194,12.143831,,"https://www.google.com/maps/search/?api=1&query=49.594194,12.1438308"
Hoyer PKW + LKW,HVO_TANKSTELLE,51.302246,13.536925,,"https://www.google.com/maps/search/?api=1&query=51.3022462,13.5369252"
Hoyer PKW und evtl LKW,HVO_TANKSTELLE,53.087939,8.784296,,"https://www.google.com/maps/search/?api=1&query=53.0879391,8.7842961"
Hoyer PKW und LKW,HVO_TANKSTELLE,54.113276,12.172580,,"https://www.google.com/maps/search/?api=1&query=54.1132759,12.1725799"
Hoyer PKW und LKW,HVO_TANKSTELLE,51.040767,13.595982,,"https://www.google.com/maps/search/?api=1&query=51.0407672,13.5959817"
Hoyer PKW und LKW,HVO_TANKSTELLE,51.086793,6.815250,,"https://www.google.com/maps/search/?api=1&query=51.0867929,6.81525"
Hoyer PKW und LKW,HVO_TANKSTELLE,53.494689,10.122453,,"https://www.google.com/maps/search/?api=1&query=53.4946886,10.1224532"
Hoyer PKW und LKW,HVO_TANKSTELLE,53.494764,9.966223,,"https://www.google.com/maps/search/?api=1&query=53.4947642,9.9662228"
Hoyer PKW und LKW,HVO_TANKSTELLE,53.823738,10.507978,,"https://www.google.com/maps/search/?api=1&query=53.8237385,10.5079784"
Hoyer Truck,HVO_TANKSTELLE,50.892515,9.862802,,"https://www.google.com/maps/search/?api=1&query=50.8925146,9.8628017"
Hoyer Truck,HVO_TANKSTELLE,48.992688,12.150893,,"https://www.google.com/maps/search/?api=1&query=48.9926881,12.1508928"
Hoyer Truck,HVO_TANKSTELLE,50.017282,10.208148,,"https://www.google.com/maps/search/?api=1&query=50.0172816,10.2081477"
Hoyer Truck (PKW mit Einschränkungen),HVO_TANKSTELLE,52.050653,11.603667,,"https://www.google.com/maps/search/?api=1&query=52.0506534,11.6036669"
Hoyer Truck (PKW mit Einschränkungen),HVO_TANKSTELLE,52.280715,11.449289,,"https://www.google.com/maps/search/?api=1&query=52.280715,11.4492894"
Hoyer Truck (PKW mit Einschränkungen),HVO_TANKSTELLE,52.325983,10.473556,,"https://www.google.com/maps/search/?api=1&query=52.3259834,10.4735564"
Hoyer Truck /und evtl PKW),HVO_TANKSTELLE,52.485829,9.805786,,"https://www.google.com/maps/search/?api=1&query=52.4858294,9.8057862"
Hoyer Truck PKW und LKW,HVO_TANKSTELLE,52.801434,12.792720,,"https://www.google.com/maps/search/?api=1&query=52.8014344,12.7927202"
Hoyer Truck PKW und LKW,HVO_TANKSTELLE,51.413157,12.299870,,"https://www.google.com/maps/search/?api=1&query=51.4131568,12.2998704"
Hoyer Truck PKW und LKW,HVO_TANKSTELLE,52.356726,9.873187,,"https://www.google.com/maps/search/?api=1&query=52.3567255,9.8731868"
Hoyer Truck PKW und LKW,HVO_TANKSTELLE,52.080783,12.706638,,"https://www.google.com/maps/search/?api=1&query=52.0807831,12.7066384"
Hoyer Truck PKW und LKW,HVO_TANKSTELLE,52.387781,13.792278,,"https://www.google.com/maps/search/?api=1&query=52.3877808,13.7922784"
Hoyer Truck PKW und LKW Einschränkungen),HVO_TANKSTELLE,52.454098,9.734029,,"https://www.google.com/maps/search/?api=1&query=52.4540978,9.7340287"
Hoyer Truck und ältere PKW mit grossem Stutzen,HVO_TANKSTELLE,52.997830,9.921046,,"https://www.google.com/maps/search/?api=1&query=52.9978299,9.9210458"
Hoyer Truck und PKW,HVO_TANKSTELLE,52.458746,13.397110,,"https://www.google.com/maps/search/?api=1&query=52.4587458,13.3971098"
IDS LKW,HVO_TANKSTELLE,50.947954,5.702737,,"https://www.google.com/maps/search/?api=1&query=50.9479542,5.7027375"
IDS LKW,HVO_TANKSTELLE,50.652256,5.998150,,"https://www.google.com/maps/search/?api=1&query=50.6522561,5.9981495"
IDS LKW,HVO_TANKSTELLE,50.692155,5.627075,,"https://www.google.com/maps/search/?api=1&query=50.692155,5.6270747"
IDS LKW,HVO_TANKSTELLE,52.284654,6.927760,,"https://www.google.com/maps/search/?api=1&query=52.2846543,6.92776"
IDS Q8 Truck,HVO_TANKSTELLE,54.828821,9.350427,,"https://www.google.com/maps/search/?api=1&query=54.8288214,9.3504274"
IDS Truck,HVO_TANKSTELLE,47.771092,7.370530,,"https://www.google.com/maps/search/?api=1&query=47.7710923,7.3705297"
IDS Truck,HVO_TANKSTELLE,49.511421,6.001455,,"https://www.google.com/maps/search/?api=1&query=49.5114214,6.0014549"
Inntaler / AS24 Truck,HVO_TANKSTELLE,47.648514,12.197926,,"https://www.google.com/maps/search/?api=1&query=47.6485137,12.1979256"
Inntaler Autohof,HVO_TANKSTELLE,47.766083,12.105992,,"https://www.google.com/maps/search/?api=1&query=47.7660832,12.1059916"
IQ Tankstelle,HVO_TANKSTELLE,48.299130,14.330879,,"https://www.google.com/maps/search/?api=1&query=48.2991302,14.3308793"
IQ Tankstelle Truck und ältere PKW mit grösserem Stutzen,HVO_TANKSTELLE,48.152524,14.158157,,"https://www.google.com/maps/search/?api=1&query=48.1525236,14.1581574"
Jaeger Tankstellen,HVO_TANKSTELLE,50.986363,7.449110,,"https://www.google.com/maps/search/?api=1&query=50.9863628,7.4491103"
Joiss,HVO_TANKSTELLE,52.682887,8.815002,,"https://www.google.com/maps/search/?api=1&query=52.6828865,8.8150018"
Joiss,HVO_TANKSTELLE,52.417187,9.587898,,"https://www.google.com/maps/search/?api=1&query=52.417187,9.5878985"
Joiss,HVO_TANKSTELLE,52.089576,10.161014,,"https://www.google.com/maps/search/?api=1&query=52.0895761,10.161014"
Joiss,HVO_TANKSTELLE,52.906963,8.580113,,"https://www.google.com/maps/search/?api=1&query=52.9069631,8.5801126"
Joiss,HVO_TANKSTELLE,53.368030,8.695538,,"https://www.google.com/maps/search/?api=1&query=53.3680296,8.6955384"
Joiss,HVO_TANKSTELLE,52.148568,8.847422,,"https://www.google.com/maps/search/?api=1&query=52.1485676,8.8474216"
Joiss,HVO_TANKSTELLE,52.173541,10.330825,,"https://www.google.com/maps/search/?api=1&query=52.1735412,10.330825"
Jung SB Tank,HVO_TANKSTELLE,50.751297,8.553046,,"https://www.google.com/maps/search/?api=1&query=50.7512969,8.5530464"
K1,HVO_TANKSTELLE,52.829110,8.117289,,"https://www.google.com/maps/search/?api=1&query=52.82911,8.1172891"
Kaiser Energie,HVO_TANKSTELLE,51.400106,8.586849,,"https://www.google.com/maps/search/?api=1&query=51.4001059,8.5868486"
Killisperger Tankstelle ( PKW und LKW ),HVO_TANKSTELLE,48.547239,10.682626,,"https://www.google.com/maps/search/?api=1&query=48.5472392,10.682626"
KlimaPlus / TWC,HVO_TANKSTELLE,48.294431,8.806621,,"https://www.google.com/maps/search/?api=1&query=48.2944312,8.8066206"
Kling Energie,HVO_TANKSTELLE,48.958323,10.176072,,"https://www.google.com/maps/search/?api=1&query=48.9583234,10.176072"
Kling Energie,HVO_TANKSTELLE,48.959001,10.175208,,"https://www.google.com/maps/search/?api=1&query=48.9590014,10.1752082"
Kling Energie PKW + LKW,HVO_TANKSTELLE,48.889128,9.540411,,"https://www.google.com/maps/search/?api=1&query=48.8891277,9.540411"
Knauber Truck (evtl auch PKW?),HVO_TANKSTELLE,50.640134,6.700909,,"https://www.google.com/maps/search/?api=1&query=50.6401336,6.7009093"
Kreuze,HVO_TANKSTELLE,52.759695,6.234408,,"https://www.google.com/maps/search/?api=1&query=52.7596953,6.234408"
Kreuze,HVO_TANKSTELLE,52.788964,6.101351,,"https://www.google.com/maps/search/?api=1&query=52.7889645,6.1013507"
Kuster,HVO_TANKSTELLE,51.799841,6.139317,,"https://www.google.com/maps/search/?api=1&query=51.799841,6.1393172"
Kuster / Total PKW,HVO_TANKSTELLE,51.984873,5.919023,,"https://www.google.com/maps/search/?api=1&query=51.9848731,5.9190234"
Kuster Tankstelle,HVO_TANKSTELLE,51.946111,6.283772,,"https://www.google.com/maps/search/?api=1&query=51.9461108,6.2837715"
Kuster Tankstelle,HVO_TANKSTELLE,51.961300,6.714763,,"https://www.google.com/maps/search/?api=1&query=51.9612998,6.714763"
Kuster Tankstellen,HVO_TANKSTELLE,51.946682,6.225396,,"https://www.google.com/maps/search/?api=1&query=51.9466816,6.2253963"
Kusters ( LKW + PKW ),HVO_TANKSTELLE,51.858850,6.473224,,"https://www.google.com/maps/search/?api=1&query=51.8588497,6.473224"
Kusters ( PKW + LKW ),HVO_TANKSTELLE,51.906468,5.923913,,"https://www.google.com/maps/search/?api=1&query=51.9064682,5.9239133"
Kusters Tankstellen,HVO_TANKSTELLE,52.061591,6.624283,,"https://www.google.com/maps/search/?api=1&query=52.0615909,6.6242826"
Lanfer Energie,HVO_TANKSTELLE,52.673914,7.938719,,"https://www.google.com/maps/search/?api=1&query=52.6739144,7.9387192"
Lanfer Energie,HVO_TANKSTELLE,52.706041,7.284438,,"https://www.google.com/maps/search/?api=1&query=52.7060409,7.2844381"
Lasek Tankstelle ( PKW + LKW ),HVO_TANKSTELLE,48.987215,14.496935,,"https://www.google.com/maps/search/?api=1&query=48.9872155,14.4969349"
Leikermoser,HVO_TANKSTELLE,47.564840,13.342391,,"https://www.google.com/maps/search/?api=1&query=47.5648403,13.342391"
Leitner Tankstelle (LKW und ältere PKW oder Trichter),HVO_TANKSTELLE,48.047359,14.059421,,"https://www.google.com/maps/search/?api=1&query=48.0473593,14.0594212"
Lenz Tankstelle,HVO_TANKSTELLE,49.611941,9.487154,,"https://www.google.com/maps/search/?api=1&query=49.6119406,9.4871537"
Leo Tankstelle,HVO_TANKSTELLE,52.542304,9.727763,,"https://www.google.com/maps/search/?api=1&query=52.5423044,9.7277629"
LEO Tankstelle,HVO_TANKSTELLE,52.520819,10.537571,,"https://www.google.com/maps/search/?api=1&query=52.5208194,10.5375706"
Leu Energie,HVO_TANKSTELLE,50.311210,11.915504,,"https://www.google.com/maps/search/?api=1&query=50.3112099,11.9155037"
Leu Energie,HVO_TANKSTELLE,50.210423,11.300715,,"https://www.google.com/maps/search/?api=1&query=50.2104228,11.3007149"
Leu Tankstelle,HVO_TANKSTELLE,50.340856,11.967115,,"https://www.google.com/maps/search/?api=1&query=50.3408559,11.9671146"
Leu Tankstelle,HVO_TANKSTELLE,49.211135,12.018806,,"https://www.google.com/maps/search/?api=1&query=49.2111355,12.018806"
LM Emergy,HVO_TANKSTELLE,47.781340,13.240707,,"https://www.google.com/maps/search/?api=1&query=47.7813404,13.240707"
LM Energie,HVO_TANKSTELLE,47.731448,13.063985,,"https://www.google.com/maps/search/?api=1&query=47.7314484,13.063985"
LM Energy,HVO_TANKSTELLE,47.286750,12.526995,,"https://www.google.com/maps/search/?api=1&query=47.2867504,12.5269949"
LM Energy,HVO_TANKSTELLE,47.433336,13.519468,,"https://www.google.com/maps/search/?api=1&query=47.4333362,13.5194683"
LM Energy,HVO_TANKSTELLE,47.359497,12.799774,,"https://www.google.com/maps/search/?api=1&query=47.3594967,12.7997738"
LM Energy,HVO_TANKSTELLE,47.151607,9.810606,,"https://www.google.com/maps/search/?api=1&query=47.1516069,9.810606"
